facility_id,name,state,latitude,longitude,building_match,building_dist_m,search_radius_m,n_buildings_in_radius,largest_nearby_sqft,largest_nearby_dist_m,largest_nearby_height_m,build_id,footprint_sqft,source_sqft,height_m,occupancy_class,building_address,imagery_date,flood_zone,flood_mapped,flood_sfha,flood_subtype,building_match_confidence,multi_storey,fp_cells,fp_whp_max,fp_whp_burnable_frac,fp_whp_modal,haz_wildfire_whp_code,haz_wildfire_max_severity_1000m,haz_seismic_pga_g_475yr,haz_lightning_flash_per_km2_yr
dc_af951740e7e1,Digital Realty IAD (21625 Gresham),VA,39.017522,-77.465676,contains,0.0,200.0,4,435356.1,0.0,,50998257.0,435356.1,435496.0,,Commercial,21625 GRESHAM DRIVE,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_f173d04f46e2,Digital Realty IAD (21745 Sir Timothy),VA,39.014286,-77.466327,nearest,7.9392745227640384,200.0,4,435356.1,195.16176001567663,,50996419.0,347124.5,347236.8,,Commercial,21745 SIR TIMOTHY DRIVE,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_1e1101b5f2d2,Digital Realty IAD (1780 Business Center),VA,38.948482,-77.327203,contains,0.0,200.0,13,73412.6,0.0,17.63,7920956.0,73412.6,73412.5,17.63,Commercial,1780 BUSINESS CENTER DRIVE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,1.0,,0.0,6.0,6.0,1.0,0.055,13.629328727722168
dc_d0750011f8b2,Digital Realty GNV (8217 Linton Hall),VA,38.77782,-77.59529,contains,0.0,200.0,4,229236.6,0.0,6.75,7690911.0,229236.6,229236.5,6.75,Commercial,8217 LINTON HALL ROAD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,2.0,0.065,12.71955680847168
dc_7dd700f2302b,Digital Realty CLT (113 N Myers St),NC,35.221402,-80.835538,contains,0.0,200.0,26,68187.7,74.64563322815869,37.2,15099864.0,8793.3,8793.237,6.9,Commercial,811 EAST TRADE STREET,1328745600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,2.0,0.055,14.088505744934082
dc_879b2f39f650,Digital Realty EWR (2 Peekay),NJ,40.832,-74.1237,contains,0.0,200.0,12,269990.2,82.71722905663432,5.78,7824879.0,68345.8,68345.72,5.52,Industrial,,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,,0.105,7.277477264404297
dc_7f78d28d21cc,Aphorio Carter Trumbull Data Center,CT,41.240684,-73.147321,contains,0.0,200.0,9,176240.9,72.03861599405022,7.7,7086679.0,133791.9,133764.2,9.53,Utility and Misc,80 MERRITT BOULEVARD,1345766400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,3.0,0.075,5.519350051879883
dc_46a9ac21e607,Digital Realty Boston BOS13 (closed),MA,42.51235,-71.236851,nearest,14.722968955235524,200.0,13,50104.3,153.14484648930866,,211883.0,25826.9,25962.72,,Industrial,55 MIDDLESEX TURNPIKE,1527724800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,3.0,0.095,3.484011173248291
dc_7a668eda7453,Digital Realty AUS (7500 Metro Center Dr),TX,30.212217,-97.695701,contains,0.0,200.0,2,180106.3,176.65461853546242,11.4,31046393.0,74757.8,74757.76,12.5,Commercial,7500 METRO CENTER DR,1311292800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,3.0,0.015,13.630367279052734
dc_1040e7bc3ee5,Jaguar Communications,MN,44.083125,-93.228236,contains,0.0,200.0,72,54104.5,136.90287317441562,,4494820.0,6169.2,6164.368,,Commercial,,1522540800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,1.0,0.005,10.475512504577637
dc_0f8e04f8093f,Cogent Seattle,WA,47.31176,-122.294551,contains,0.0,200.0,3,117208.4,0.0,,7002215.0,117208.4,117122.8,,Commercial,,1565740800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,1.0,0.335,0.4631632566452026
dc_5dc1ed2d15ae,Cogent Herndon,VA,38.962883,-77.380442,contains,0.0,200.0,23,76415.2,181.78499326227663,6.57,7925040.0,26956.2,26956.19,4.67,Commercial,520 HUNTMAR PARK DRIVE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,1.0,0.055,13.629328727722168
dc_65708f50b372,Burbank Water and Power,CA,34.17856,-118.316386,nearest,21.47258231853077,200.0,64,77462.9,199.8944760924772,5.45,14806112.0,20730.8,20730.76,7.81,Commercial,,1350432000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,3.0,0.475,0.5556319355964661
dc_d6b549083307,Flexential - Atlanta/Alpharetta (ATL3/4),GA,34.08716,-84.252346,contains,0.0,200.0,3,85409.8,0.0,,16016048.0,85409.8,86141.91,,Commercial,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,3.0,0.065,16.0975399017334
dc_f90876e9d8ae,Flexential - Louisville/Downtown (LOU02/03/04),KY,38.242458,-85.733412,contains,0.0,200.0,61,179522.9,84.2252417273215,12.53,14255239.0,36288.0,36269.94,8.17,Commercial,752 BARRET AVENUE,1309910400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,1.0,0.065,13.915719032287598
dc_2d3d06e9ea7a,Flexential - Louisville/East (LOU5),KY,38.275674,-85.507183,nearest,41.93738507082494,200.0,8,129764.7,194.63006257890024,,12337600.0,68493.3,68467.28,,Commercial,2055 NELSON MILLER PARKWAY,1403827200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,1.0,0.5,1.0,6.0,1.0,0.065,13.915719032287598
dc_5057b853b06b,Flexential - Nashville/Brentwood (NAS01/04),TN,35.972453,-86.808748,contains,0.0,200.0,6,164046.1,0.0,,11003848.0,164046.1,163916.1,,Commercial,7100 COMMERCE WAY,1521072000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.0849999999999999,16.486181259155273
dc_03c1a9199b8c,Flexential - Nashville/Cool Springs (NAS02/03),TN,35.951091,-86.833251,contains,0.0,200.0,10,168994.8,181.4104262709102,,11003782.0,73025.0,72966.97,,Industrial,425 DUKE DRIVE,1521072000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,3.0,1.0,0.3333333333333333,6.0,6.0,1.0,0.0849999999999999,16.486181259155273
dc_5b48930dcb41,Flexential - Nashville/Franklin (NAS05/06),TN,35.92028,-86.815618,contains,0.0,200.0,7,77660.0,0.0,,5553293.0,77660.0,77598.4,,Commercial,4600 CAROTHERS PARKWAY,1521072000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,1.0,0.5,1.0,6.0,1.0,0.0849999999999999,16.486181259155273
dc_19f4861e9a91,Flexential - Raleigh (RAL01/02/03),NC,35.84984,-78.829017,contains,0.0,200.0,6,143356.7,0.0,5.8,15359568.0,143356.7,143356.5,5.8,Commercial,5150 MCCRIMMON PKWY,1267488000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,3.0,0.035,15.275832176208496
dc_5998861d7b2d,Flexential - Tampa/West (TPA01/02),FL,28.03698,-82.54105,contains,0.0,200.0,7,70234.1,80.0980995320406,9.2,31489880.0,69327.8,69327.47,9.0,Industrial,9423 ANDERSON RD,1340668800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,3.0,0.5,3.0,6.0,3.0,0.005,24.239770889282227
dc_6cd417b4303c,Flexential - Tampa/North (TPA03),FL,28.074222,-82.368201,nearest,13.95757007232002,200.0,1,34233.3,13.95757007232002,,35518520.0,34233.3,34221.14,,Commercial,8350 PARKEDGE DR,1676246400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,3.0,1.0,3.0,3.0,4.0,0.005,28.979448318481445
dc_70517ce6c585,Colocation Northwest - Tacoma,WA,47.253339,-122.436765,contains,0.0,200.0,23,92056.9,60.06635369487973,,2444613.0,34572.9,34546.75,,Unclassified,,1560124800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,,0.345,0.4631632566452026
dc_5721d1182d99,"702 Communications - Moorhead, MN",MN,46.874078,-96.769171,contains,0.0,200.0,41,288383.3,187.4146812069733,,1431037.0,20868.3,20866.47,,Commercial,,1528848000000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,1.0,0.005,7.952457904815674
dc_c481a23e5621,Data Center West Medford,OR,42.332451,-122.880416,contains,0.0,200.0,109,42211.7,67.59916017643391,,1698607.0,9006.5,8999.319,,Commercial,,1536451200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,4.0,0.105,1.3978122472763062
dc_7f5f90e935c4,H5 Data Centers Albuquerque,NM,35.088399,-106.65223,nearest,8.551680696080004,200.0,30,80247.6,42.45279364035796,,12070108.0,31685.0,31677.39,,Industrial,505 MARQUETTE AVENUE NORTHWEST,1314835200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,,0.055,9.913078308105469
dc_732615ae8393,EdgeConneX Miami (EDCMIA02),FL,25.945524,-80.191391,contains,0.0,200.0,18,226917.6,191.98011636767535,8.76,30604377.0,64486.8,64486.58,8.29,Unclassified,475 NE 185 ST,1392508800000.0,AE,True,True,,high,False,1.0,,0.0,6.0,6.0,2.0,0.005,22.965288162231445
dc_4ee36820cdbd,QTS Ashburn (ASH1),VA,38.99957,-77.45017,contains,0.0,200.0,8,173244.0,0.0,,51497338.0,173244.0,173297.5,,Commercial,22271 BRODERICK DRIVE,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,1.0,0.055,13.629328727722168
dc_1cab594215d1,WowRack,WA,47.49312,-122.293712,contains,0.0,200.0,13,400567.6,199.17658693852903,14.64,10090064.0,19540.8,19526.52,18.86,Commercial,,1273190400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,1.0,0.345,0.4631632566452026
dc_5fef38fd6a16,Digital Realty IAD 39 (44274 Round Table),TX,39.0076364,-77.4674725,contains,0.0,200.0,3,587139.7,0.0,,50990386.0,587139.7,587329.5,,Commercial,44274 ROUND TABLE PLAZA,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,,0.0,6.0,6.0,1.0,0.055,13.613815307617188
dc_50b6ee35fe1a,CyrusOne Dallas (Allen),TX,33.13863,-96.65976,contains,0.0,200.0,4,346020.4,0.0,,31616097.0,346020.4,346150.0,,Commercial,2300 CHELSEA BOULEVARD,1654992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,4.0,2.0,0.25,6.0,6.0,2.0,0.025,19.147722244262695
dc_93e321876bc3,"Lawton Information Services, LLC",FL,27.958465,-81.965329,contains,0.0,200.0,18,32420.4,0.0,,34870655.0,32420.4,32401.67,,Government,6000 S FLORIDA AVE,1706313600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,4.0,0.005,32.345985412597656
dc_2dcf536a9c38,CentriLogic Rochester (ROC),NY,43.167127,-77.673029,contains,0.0,200.0,19,533947.7,102.50081759472828,,3097419.0,17810.9,17817.33,,Commercial,28 MANSFIELD STREET,1564704000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,3.0,0.035,5.931025981903076
dc_81488b0d568f,CentriLogic Buffalo (BUF),NY,42.884112,-78.875431,contains,0.0,200.0,17,326928.2,0.0,29.05,8162722.0,326928.2,326908.8,29.05,Government,400 MAIN STREET,1427846400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,3.0,,0.0,6.0,6.0,,0.025,8.291032791137695
dc_d26ec4045e7e,X2nSat Petaluma,CA,38.275227,-122.666142,nearest,27.6731082780718,200.0,17,62335.0,60.58242455565296,,6289885.0,38499.6,40071.05,,Industrial,,1504224000000.0,AE,True,True,,high,,3.0,,0.0,6.0,6.0,3.0,0.485,0.0972735360264778
dc_ba3321bb1d05,TRG Datacenters Houston (HOU1) (HOU2),TX,30.065987,-95.459024,contains,0.0,200.0,13,22287.4,0.0,,1626011.0,22287.4,22089.67,,Industrial,2632 SPRING CYPRESS ROAD,1573344000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,3.0,0.015,22.235015869140625
dc_9bae8815eb40,TierPoint St. Louis - Walnut,MO,38.625536,-90.195238,contains,0.0,200.0,9,184128.3,44.330311490914575,26.35,11507567.0,18367.4,18367.43,24.34,Commercial,,1352419200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,1.0,,0.0,6.0,6.0,1.0,0.165,15.06376838684082
dc_cd1b4830cc8b,Wave Data Centers San Francisco,CA,37.72386,-122.3978,contains,0.0,200.0,35,111015.1,80.88326068209864,8.89,16176879.0,106161.3,106161.2,16.53,Industrial,,1349049600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,2.0,0.535,0.0928128734230995
dc_a0ba79ee7b3b,Equinix HO1 - Houston,TX,29.9358,-95.36435,contains,0.0,200.0,18,108263.6,172.71577987560153,4.35,28643823.0,107409.3,107409.3,6.54,Industrial,1515 ALDINE MEADOWS RD,1264204800000.0,AE,True,True,,high,False,1.0,,0.0,6.0,6.0,2.0,0.015,20.972787857055664
dc_e2ea0f2d5fa5,TierPoint Baltimore,MD,39.27541,-76.625461,contains,0.0,200.0,14,57137.7,67.17731170522528,9.78,7692111.0,28344.2,28344.18,7.64,Unclassified,1401 RUSSELL STREET,1347494400000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,1.0,0.055,14.052087783813477
dc_630579405647,Aunalytics Kalamazoo Datacenter,MI,42.246545,-85.675111,contains,0.0,200.0,7,87680.3,186.8194969274664,,4718694.0,63290.8,63258.78,,Industrial,,1466208000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,2.0,0.025,13.854702949523926
dc_bac0d40c168b,Serverfarm ATL1 Atlanta,GA,34.036063,-84.063817,contains,0.0,200.0,6,323613.3,139.7872808037658,,9093249.0,151203.4,153074.6,,Industrial,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,3.0,0.065,16.0975399017334
dc_3e26e88eb51b,ScaleMatrix Charlotte Data Center US-East 01,NC,35.173088,-80.927807,contains,0.0,200.0,11,119716.5,141.6123839421044,8.0,15054793.0,59534.4,59534.28,7.2,Industrial,1805 CENTER PARK DRIVE,1328745600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,4.0,0.065,14.088505744934082
dc_3e5cc95a0f6d,Serverfarm TiTAN Moses Lake,WA,47.181497,-119.3215,nearest,7.2695906406217325,200.0,10,34432.7,154.98527763772017,,895298.0,8472.2,8471.869,,Commercial,,1546214400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,2.0,0.065,1.351249098777771
dc_0a9668a7af4c,Serverfarm CH2 Oak Brook / Chicago,IL,41.845343,-87.941522,contains,0.0,200.0,7,69743.2,0.0,8.25,35179775.0,69743.2,69743.14,8.25,Residential,800 JORIE BOULEVARD,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,3.0,,0.0,6.0,6.0,1.0,0.035,16.118194580078125
dc_37ea6db27be4,ServerFarm SC1,CA,37.407382,-121.965885,contains,0.0,200.0,23,30282.2,181.15172359897377,5.02,15796359.0,26699.6,26699.57,6.89,Unclassified,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,high,False,1.0,,0.0,6.0,6.0,3.0,0.525,0.1221932545304298
dc_bfc2d08370f4,CoreSite - Reston (VA3),VA,38.948941,-77.371495,nearest,0.0244829680981973,200.0,19,137229.8,0.0244829680981973,5.51,7921284.0,137229.8,137229.8,5.51,Commercial,12369 SUNRISE VALLEY DRIVE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,1.0,0.055,13.629328727722168
dc_f8e77a5485b8,Peace Communications NSH2,TN,36.103326,-86.668932,nearest,12.648311223380354,200.0,11,35941.8,47.4670015194352,4.73,12143977.0,18365.7,18351.41,4.9,Commercial,1661 MURFREESBORO PIKE,1136073600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,1.0,0.0849999999999999,16.571094512939453
dc_74a33a13576f,INOC Albany (11 North Pearl St),NY,42.650137,-73.752435,nearest,10.030083503934266,200.0,31,220571.1,185.15370077708653,23.43,7264382.0,42010.4,41987.56,36.41,Commercial,17 NORTH PEARL STREET,1347321600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,3.0,0.055,8.666078567504883
dc_257a1a9f40c2,INOC Albany (4 Tower Pl),NY,42.686106,-73.84255,contains,0.0,200.0,15,198480.9,176.91457069410208,5.06,7287890.0,17480.0,17469.92,39.99,Education,4 TOWER PLACE,1347321600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,3.0,0.5,3.0,3.0,4.0,0.055,8.666078567504883
dc_23e3d9344ea5,OzarksGo Fayetteville,AR,36.077952,-94.212464,contains,0.0,200.0,15,61889.2,0.0,,2090884.0,61889.2,61552.92,,Government,3641 WEST WEDINGTON DRIVE,1497052800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,2.0,0.5,2.0,2.0,2.0,0.055,21.55832290649414
dc_5801df70eb41,Subrigo LAX11,CA,34.047741,-118.256095,nearest,8.783757604712656,200.0,24,184955.8,170.86288909732596,42.16,14871969.0,117377.0,117376.9,49.83,Commercial,,1350432000000.0,AE,True,True,,high,True,2.0,,0.0,6.0,6.0,,0.445,0.5556319355964661
dc_828f6330155e,Subrigo DET11,MI,42.471612,-83.238138,contains,0.0,200.0,18,22787.8,0.0,27.67,14924324.0,22787.8,22788.52,27.67,Commercial,,1430438400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,3.0,,0.0,6.0,6.0,2.0,0.025,17.9299373626709
dc_fb7b3b72a5bc,JAX NAP,FL,30.331375,-81.662322,contains,0.0,200.0,23,122151.3,123.36226830775902,20.0,31843070.0,25961.4,25961.37,30.5,Residential,421 W CHURCH ST,1267660800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,1.0,,0.0,6.0,6.0,,0.025,23.808124542236328
dc_f7c3855e08a9,Simple Helix,AL,34.745454,-86.691888,contains,0.0,200.0,12,37098.2,143.89795677135254,4.58,14065383.0,14696.8,14696.83,5.11,Commercial,,1234051200000.0,,False,,,high,False,1.0,1.0,1.0,1.0,1.0,2.0,0.0849999999999999,18.687423706054688
dc_36a3c1c1f362,RACK59 Data Center,OK,35.466279,-97.64893,contains,0.0,200.0,5,1426957.2,0.0,10.24,7367231.0,1426957.2,1426956.0,10.24,Industrial,,1375142400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,6.0,,0.0,6.0,6.0,1.0,0.045,18.828590393066406
dc_b013e69db6d4,IP Pathways DSM1,IA,41.627549,-93.767761,contains,0.0,200.0,9,50805.7,90.78853464832072,6.56,7097052.0,38678.1,38651.05,5.89,Unclassified,3660 109TH STREET,1248652800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,1.0,0.015,14.173967361450195
dc_be110fe76f32,TulsaConnect DC3,OK,36.098083,-95.839889,contains,0.0,200.0,4,367324.0,0.0,7.5,7143964.0,367324.0,367323.7,7.5,Commercial,,1222992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,4.0,,0.0,6.0,6.0,1.0,0.035,21.064456939697266
dc_50d4b0564dea,QX.Net Lexington,KY,38.04783,-84.500067,nearest,11.981109347274968,200.0,24,649280.8,11.981109347274968,23.18,14087152.0,649280.8,649530.3,23.18,Assembly,401 WEST MAIN STREET,1308182400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,6.0,,0.0,6.0,6.0,1.0,0.055,12.141342163085938
dc_81bf17999a6f,Evocative ATL1,GA,33.761505,-84.39141,contains,0.0,200.0,13,1553498.9,0.0,30.27,17217821.0,1553498.9,1553498.0,30.27,Utility and Misc,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,10.0,,0.0,6.0,6.0,,0.055,16.562829971313477
dc_984b3aec7ac9,NJFX,NJ,40.16059,-74.052962,contains,0.0,200.0,29,53733.5,0.0,,5093129.0,53733.5,53495.97,,Unclassified,1400 WALL CHURCH ROAD,1375142400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,3.0,0.5,3.0,6.0,4.0,0.075,6.169474124908447
dc_a0de6177fed5,LightWave Networks,MA,42.302267,-71.219577,contains,0.0,200.0,21,216802.7,205.4642246951624,,1232456.0,51373.9,51059.43,,Industrial,105 CABOT STREET,1554940800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,3.0,0.075,3.3172669410705566
dc_d74048d15a6b,LightEdge Austin 2 (AUS2),TX,30.20048,-97.70727,contains,0.0,200.0,4,87824.1,82.87013788709228,9.8,31045989.0,86665.2,86665.08,9.6,Industrial,6900 BURLESON RD,1311292800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,2.0,,0.0,6.0,6.0,3.0,0.015,13.630367279052734
dc_8ce3e4ffe880,Coloblox Data Centers ATL3,GA,33.887451,-84.467834,contains,0.0,200.0,7,179731.3,0.0,15.54,17381624.0,179731.3,179731.1,15.54,Industrial,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,3.0,0.065,16.562829971313477
dc_6450f5a2d7fb,InterConnX Realty,TX,29.754605,-95.369869,contains,0.0,200.0,15,352782.7,193.95326576252083,51.74,28495302.0,26024.3,26024.3,112.22,Commercial,1415 LOUISIANA ST,1264204800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,,0.015,20.972787857055664
dc_9c88fb61b0b7,NYI NY2 (60 Hudson Street),NY,40.717729,-74.008306,contains,0.0,200.0,25,66438.0,123.85934790097323,21.21,7730764.0,63885.5,63845.47,69.18,Commercial,60 HUDSON STREET,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,,0.0,6.0,6.0,4.0,0.095,7.277477264404297
dc_398612fa21ca,365 Data Centers Bridgewater (BW1),NJ,40.58144,-74.573881,contains,0.0,200.0,2,92272.4,44.020333344935715,,1245441.0,30284.7,29397.45,,Residential,,1508371200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,4.0,1.0,4.0,4.0,4.0,0.095,8.329419136047363
dc_c2fe624e0003,COPT DC-6,VA,38.747611,-77.53198,contains,0.0,200.0,13,116138.2,0.0,13.77,7677962.0,116138.2,116138.1,13.77,Commercial,9651 HORNBAKER ROAD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,2.0,1.0,0.5,1.0,6.0,2.0,0.065,12.71955680847168
dc_b0c57c44b511,Encompass New York 111 8th Ave,NY,40.741469,-74.003387,contains,0.0,200.0,25,330995.7,136.88880664767086,28.25,7732059.0,166489.6,166385.5,62.74,Industrial,76 9 AVENUE,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,4.0,,0.0,6.0,6.0,,0.095,7.277477264404297
dc_d4f724bf0b85,Element Critical Northern Virginia VA1,VA,38.908613,-77.220473,contains,0.0,200.0,24,105569.8,0.0,9.74,7899170.0,105569.8,105569.7,9.74,Commercial,7990 QUANTUM DRIVE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,4.0,1.0,0.25,6.0,6.0,1.0,0.055,13.629328727722168
dc_f58af64586a4,Cloudpath CT1 (26 Fahey St),CT,41.091604,-73.516758,contains,0.0,200.0,54,80137.1,45.67808846188026,,903544.0,33885.2,33871.01,,Industrial,26 FAHEY STREET,1541289600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,4.0,0.0849999999999999,6.558852672576904
dc_3afc967d9d1a,365 Data Centers Herndon (VA1),VA,38.9328,-77.4273,nearest,0.4280605933887149,200.0,5,188725.0,0.4280605933887149,14.07,7915226.0,188725.0,188724.8,14.07,Residential,13871 PARK CENTER ROAD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,4.0,1.0,0.25,6.0,6.0,1.0,0.055,13.629328727722168
dc_6306dacb193a,Iron Mountain Data Center - Boston (BOS-1),MA,42.340622,-71.639811,contains,0.0,200.0,13,557968.1,181.24972253623352,,994284.0,20496.5,21124.92,,Unclassified,171 BEARFOOT ROAD,1554508800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,3.0,0.075,3.984761238098145
dc_69e23360ffac,Iron Mountain Data Center - Western Pennsylvania (WPA-1),PA,41.092096,-79.912188,nearest,98.19779629649838,200.0,5,3166.5,141.58618138184,,1701317.0,1946.1,1854.354,,Residential,,1268092800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,1.0,1.0,1.0,1.0,1.0,0.025,11.683257102966309
dc_f7e77aebe39c,Iron Mountain Data Center - Kansas City (KCM-1),MO,39.010862,-94.501281,contains,0.0,200.0,6,121655.8,0.0,5.93,11134249.0,121655.8,121655.7,5.93,Commercial,6301 WINCHESTER AVENUE,1329609600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,6.0,3.0,0.025,20.675199508666992
dc_ea29c9c9ca57,Iron Mountain Data Center - Manassas (VA-2),VA,38.77323,-77.5418,nearest,190.86329593174244,200.0,1,1495.8,190.86329593174244,5.53,7688578.0,1495.8,1495.786,5.53,Commercial,11600 HAYDEN ROAD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,False,1.0,,0.0,6.0,1.0,2.0,0.065,12.71955680847168
dc_5454e38d3adb,SFN MN-Albert Lea,MN,43.633435,-93.383825,nearest,15.4136949780122,200.0,21,55670.8,139.81321855172447,,6072287.0,1583.5,1582.291,,Commercial,,1567036800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,2.0,0.015,10.165365219116213
