facility_id,name,state,latitude,longitude,building_match,building_dist_m,n_buildings_200m,build_id,footprint_sqft,source_sqft,height_m,occupancy_class,building_address,imagery_date,flood_zone,flood_mapped,flood_sfha,flood_subtype,multi_storey
dc_88f0f2bd808e,T5@Minneapolis,MN,44.971526,-93.270339,contains,0.0,16,11068538.0,94203.2,94128.95,28.26,Commercial,327 10TH STREET SOUTH,1335744000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_1afe434bec86,AceHost Tampa,FL,27.948986,-82.457025,contains,0.0,31,31392996.0,18993.3,18993.23,40.8,Commercial,412 E MADISON ST,1340668800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_64fcb38e770e,Alpha Technologies DC1,WV,38.353059,-81.696117,contains,0.0,5,7020151.0,44075.7,44044.47,11.04,Education,,1237334400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_5c4333eac436,Direct LTx Reading,PA,40.38115,-75.98237,nearest,6.0203310873962295,4,6010599.0,96861.2,97102.56,,Government,,1445212800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_45aede10d770,Lincoln Rackhouse Atlanta,GA,33.92663,-84.326708,contains,0.0,39,17424939.0,46582.2,46582.11,9.12,Commercial,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_854a45524688,Victory Technology Center,NY,42.82679,-78.82128,contains,0.0,77,8120484.0,97565.5,97563.55,16.39,Residential,,1427846400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_2b2238a314f7,Heartland Technology Data Center,IA,42.471271,-92.054083,nearest,76.04473822265889,6,113720.0,8576.4,8570.775,,Commercial,1241 12TH STREET,1473638400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_7d30ac8ea42e,365 Data Centers New Jersey (NJ1),NJ,40.58144,-74.573881,contains,0.0,2,1245441.0,30284.7,29397.45,,Residential,,1508371200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_e1f13594b03c,LCOG Park Place,OR,44.05041,-123.092659,contains,0.0,27,1079376.0,23423.4,23404.76,,Commercial,,1565568000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_bbc3c38a0286,Amarillo Petroleum Building,TX,35.205583,-101.839148,contains,0.0,30,30884428.0,14231.5,14231.53,25.5,Commercial,800 S TYLER ST,1221696000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_238636144790,Bluebird Quad Cities Data Center,IA,41.550323,-90.482459,contains,0.0,30,487710.0,62845.3,62863.25,,Industrial,2701 DEVILS GLEN ROAD,1556928000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_f0164b700441,Beloit-NOC,KS,39.459519,-98.110625,contains,0.0,64,2919308.0,4354.2,4351.299,,Commercial,109 NORTH MILL STREET,1441756800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_475764483f9f,BendTel,OR,44.059999,-121.309304,nearest,3.9414248951552855,55,2204037.0,29859.8,29849.34,,Commercial,,1565827200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_40e076b938dd,Cloudpath CT2 (1351 Washington Blvd),CT,41.058085,-73.542936,contains,0.0,55,6000246.0,89042.4,89004.06,,Education,12 STANLEY COURT,1541289600000.0,AE,True,True,,
dc_f0c152473863,Cloudpath CT19 (5 Landmark Sq),CT,41.054701,-73.537277,contains,0.0,16,6000238.0,501373.5,501158.9,,Commercial,151 BROAD STREET,1541289600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_0ab33847b79e,Cogent Boca Raton,FL,26.392805,-80.109732,contains,0.0,7,36590275.0,963287.6,962703.8,,Education,5000 T REX AVE,1673913600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_4873817267bd,Cogent Boston,MA,42.393191,-71.255728,contains,0.0,7,89959.0,24211.3,23673.37,,Commercial,100 FIFTH AVENUE,1572739200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_202e0cae629a,Cogent Chicago 1,IL,41.878465,-87.634525,contains,0.0,25,34141876.0,53579.0,53578.87,63.09,Industrial,226 WEST JACKSON BOULEVARD,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_3bb6faa489b4,Cogent Chicago 2,IL,41.88634,-87.63239,nearest,12.519818017056147,20,34151595.0,43292.0,43292.01,80.88,Residential,105 WEST WACKER DRIVE,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_960d4026cc0b,Cogent Cleveland,OH,41.501163,-81.680516,nearest,6.088997581617908,12,9232358.0,397126.6,397126.3,22.88,Education,1901 EAST 13 STREET,1282003200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_a9771e1b4483,Cogent Columbus,OH,39.968136,-82.995596,contains,0.0,23,9771417.0,103357.3,103357.2,11.87,Commercial,240 5TH STREET,1301616000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_de24883d5033,Fiber Alley 8915,CA,32.82958,-117.13643,contains,0.0,34,3300545.0,35102.1,35085.06,,Industrial,,1475020800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_178934ce0e29,Fiber Alley 8917,CA,32.829918,-117.136428,nearest,19.127644595286938,33,3300632.0,31423.8,31726.63,,Industrial,,1475020800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_5c2ab3d16b4e,Lincoln Data Centers,NE,40.812034,-96.702272,contains,0.0,21,3290239.0,14440.2,14442.0,47.4,Commercial,200 SOUTH 13TH STREET,1414627200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_95c9a70f2492,Binary Net Vault,NE,40.813187,-96.702525,nearest,8.59235750552111,18,3291000.0,42913.2,42918.59,8.29,Commercial,1309 O STREET,1414627200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_83a22ad07c8d,Digital Realty DFW18 (1210 Integrity Dr),TX,32.96515,-96.71239,nearest,66.7830029819359,24,30129705.0,7585.9,7585.91,3.96,Commercial,,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_40952e73c63b,ColoHouse New York,NY,41.034512,-73.97584,contains,0.0,12,6011872.0,167282.7,167179.4,,Commercial,1 RAMLAND ROAD,1516492800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_bc98d15f165a,"DartPoints North Liberty, IA",IA,41.756979,-91.596653,contains,0.0,9,248563.0,32072.9,32057.97,,Commercial,980 NORTH FRONT STREET,1524700800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_e357f9d3e068,Navisite Andover,MA,42.696486,-71.211131,contains,0.0,3,6004132.0,87256.3,86633.33,,Industrial,400 MINUTEMAN ROAD,1527724800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_2fcba60acd27,Navisite Santa Clara,CA,37.37289,-121.948022,contains,0.0,14,15735840.0,80977.5,80977.41,9.02,Unclassified,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,False
dc_7f43907e8979,Sungard AS Aurora,CO,39.762718,-104.762172,contains,0.0,5,15457837.0,153040.1,153040.0,10.81,Commercial,3491 NORTH WINDSOR DRIVE,1337212800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_b46c8dba016d,Sungard AS Carlstadt 777,NJ,40.828282,-74.044333,contains,0.0,13,7819985.0,261216.7,261216.5,10.76,Industrial,,1376524800000.0,AE,True,True,,False
dc_363733e77dcd,Houston Bunker,TX,30.376819,-95.669352,contains,0.0,8,20081694.0,20470.5,20466.23,,Commercial,550 CLUB DR,1456272000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_343ad9c70a6c,DataBank San Diego (SAN1),CA,32.988781,-117.073181,contains,0.0,12,10010439.0,196196.5,196537.7,,Industrial,,1470700800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_0ef9a41e7d70,DataBank McLean (IAD2),VA,38.919726,-77.214074,nearest,8.726182514326844,13,7904695.0,37934.4,37934.38,15.19,Commercial,1764 OLD MEADOW LANE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_b86253ab50d7,DataBank Atlanta (ATL3),GA,33.7346,-84.42592,nearest,22.476921309521472,53,17173675.0,69729.3,69729.17,7.54,Industrial,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_060cddee4ce7,DataBank Chicago (ORD2),IL,41.870906,-87.640153,contains,0.0,25,34135754.0,56570.2,56570.2,32.79,Commercial,840 SOUTH CANAL STREET,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_caccd08596b9,DataBank Chicago (ORD4),IL,41.854051,-87.920916,contains,0.0,18,35183751.0,152406.4,152406.2,8.52,Commercial,1808 SWIFT DRIVE,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_bb40d67d2a9d,DataBank Denver (DEN3),CO,39.745594,-104.995046,nearest,10.425303967157516,22,15415339.0,49936.8,49936.71,16.32,Commercial,820 16TH STREET,1337212800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_21da59088359,DataBank Denver (DEN4),CO,39.884552,-105.080128,contains,0.0,15,15627788.0,27750.5,27750.53,6.44,Industrial,7579 WEST 103RD AVENUE,1337212800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_aeb91bfc3b8f,DataBank Dallas (DFW7),TX,32.922798,-96.791315,contains,0.0,33,29800034.0,50704.9,50704.86,11.45,Commercial,6606 L B J FREEWAY,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_517844b7b7df,DataBank Austin (AUS1),TX,30.436238,-97.765814,contains,0.0,53,35805976.0,13114.3,13108.42,,Residential,7212 MC NEIL DR,1512086400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_6303da2ff06f,DataBank Waco (ACT1),TX,31.55495,-97.13324,contains,0.0,32,34882049.0,61045.0,61043.43,,Commercial,700 AUSTIN AVE,1659657600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_25e74ffcb872,DataBank Kansas City (MCI3),KS,38.924668,-94.77027,nearest,14.576065981187524,9,578440.0,44347.0,44337.27,,Commercial,,1587427200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_08280b0c240d,DataBank Minneapolis (MSP4),MN,44.971408,-93.25458,contains,0.0,17,11071597.0,88316.9,88247.18,12.7,Commercial,511 11TH AVENUE SOUTH,1335744000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_aaaa51bde60b,DataBank Indianapolis (IND1),IN,39.759833,-86.171235,nearest,3.97644368301434,15,18072313.0,31824.2,31824.13,12.49,Industrial,600 KENTUCKY AVENUE,1314230400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_1aa9d4da8c08,DataBank Indianapolis (IND2),IN,39.760096,-86.170486,contains,0.0,16,18072747.0,49336.1,49336.08,9.08,Industrial,550 KENTUCKY AVENUE,1314230400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_84fb51e4e530,DataBank Irvine (SNA2),CA,33.687905,-117.842407,contains,0.0,17,13709040.0,86696.7,86696.69,6.84,Industrial,,1350432000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_436d369c718f,DataBank Phoenix (PHX1),AZ,33.484087,-112.073845,nearest,31.588601588174786,20,11026050.0,19502.6,19502.59,52.5,Industrial,3101 NORTH CENTRAL AVENUE,1412467200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,True
dc_6537da35d0c5,DataBank Phoenix (PHX2),AZ,33.454431,-111.975724,contains,0.0,20,11649208.0,504268.8,504268.4,12.13,Commercial,615 NORTH 48TH STREET,1412467200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,True
dc_d120fdecb5fc,DataBank Phoenix (PHX3),AZ,33.273916,-111.885259,contains,0.0,52,11419485.0,615.1,615.082,2.77,Commercial,2121 SOUTH PRICE ROAD,1412467200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_1b3a98a4d46b,DataBank Salt Lake City (SLC4),UT,40.481315,-111.90496,contains,0.0,12,3384207.0,40523.4,40496.9,,Commercial,14864 SOUTH PONY EXPRESS ROAD,1566086400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_b8718fb1cf84,DataBank Salt Lake City (SLC5),UT,40.480867,-111.904275,contains,0.0,9,13000532.0,74895.0,74845.84,,Commercial,14850 SOUTH PONY EXPRESS ROAD,1566086400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_7fde5e00e88d,ACW Winter Haven,FL,28.024126,-81.728175,contains,0.0,36,35135970.0,42544.8,42516.08,,Residential,199 NW AVENUE B 3 3,1699142400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_cb548352378e,ScaleMatrix San Diego Data Center US-West 01,CA,32.837729,-117.132639,contains,0.0,25,3304203.0,69709.4,70166.91,,Commercial,,1475020800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_68e03ee6464c,ScaleMatrix Dallas Data Center US-South 01,TX,33.138618,-96.657387,nearest,45.06418395372989,5,31616095.0,33905.6,33918.39,,Commercial,820 ALLEN COMMERCE PARKWAY,1654992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_256bfc3771cd,ScaleMatrix Seattle Data Center US-West 02,WA,47.15545,-122.280196,nearest,1.224117312824544,9,4879170.0,31058.6,31036.05,,Commercial,,1565740800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_83a5ba62b6b4,ScaleMatrix Jacksonville Data Center US-South 02,FL,30.216445,-81.582092,contains,0.0,13,22105354.0,130089.4,129035.4,,Utility and Misc,8324 BAYMEADOWS WAY,1490140800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_5221dcc60ba1,DataBridge Sites Aurora,IL,41.772203,-88.217055,contains,0.0,6,32005729.0,78053.2,78843.18,,Industrial,,1462406400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_1e07f06c96b1,BluBroadband Shell Ave,FL,30.411196,-86.612424,contains,0.0,49,33038180.0,2442.6,2458.208,,Industrial,14 SHELL AVE,1580688000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_1f1b1571370c,TierPoint Bethlehem,PA,40.670346,-75.37493,contains,0.0,4,8174767.0,99408.6,99408.48,6.75,Commercial,,1415059200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_5eb44db8e6ca,TierPoint Boston - Marlborough,MA,42.312902,-71.579257,contains,0.0,4,6001963.0,192535.0,193921.9,,Industrial,34 SAINT MARTIN DRIVE,1570233600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_4b7a393d65ed,TierPoint St. Louis – Millpark,MO,38.698612,-90.411954,contains,0.0,6,11597067.0,57313.7,57313.63,4.83,Commercial,2318 MILLPARK,1352419200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_b2841d717095,Golden West Rapid City Skyline Facility,SD,44.047645,-103.244187,nearest,1.6118113793003888,4,444262.0,3099.6,3098.667,,Commercial,,1528416000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_1e8ff92390a0,CENTRA RNO01 - Reno Nevada (200 S. Virginia),NV,39.522999,-119.811358,contains,0.0,40,2566057.0,17319.3,17319.23,37.89,Government,,1412121600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_19d78aae92b7,LightEdge Kansas City Cavern (KCI2),KS,38.95187,-94.789552,none,,0,,,,,,,,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_692764cc56b5,Equinix CH7 - Westmont,IL,41.812598,-87.972834,contains,0.0,12,35156183.0,48024.2,48024.14,6.1,Industrial,111 PLAZA DRIVE,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_0ae77cd8da7f,H5 Data Centers Cincinnati II,OH,39.105851,-84.53657,contains,0.0,19,10454887.0,91181.2,91181.14,7.79,Industrial,,1425168000000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,False
dc_5b24108b6e9d,Cologix ASH1,VA,39.019135,-77.457738,contains,0.0,9,7873311.0,139034.4,139034.3,9.02,Education,21673 BEAUMEADE CIRCLE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_29f5ae089013,Peak Internet,OR,44.559445,-123.275141,nearest,0.15080391941461574,28,1387525.0,28734.7,28712.04,,Education,,1564272000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_8d2c754efaf1,Ridgeview Minnetonka,MN,44.97197,-93.436798,contains,0.0,9,11039630.0,19729.2,19714.01,9.14,Commercial,12400 WAYZATA BOULEVARD,1335744000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_fbdab8d6b048,713 Nebraska,IA,42.498104,-96.403951,contains,0.0,39,3713034.0,41390.1,41403.35,,Commercial,518 8TH STREET,1531267200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_7c6fefec1f6e,Equinix DA11 - Dallas,TX,32.801347,-96.821074,contains,0.0,11,36655204.0,69340.8,69356.48,,Commercial,1990 NORTH STEMMONS FREEWAY,1673654400000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,
dc_afab297ce101,EdgeConneX New Orleans (EDCSLI01),LA,30.287098,-89.737403,contains,0.0,19,3944093.0,33955.4,34811.19,,Unclassified,,1510876800000.0,,False,,,
dc_9449ac8454ad,"CENTRA PWM1 - Portland, Maine (340 Cumberland)",ME,43.657708,-70.261781,nearest,1.9759523590086077,80,272357.0,10620.4,10614.6,,Industrial,340 CUMBERLAND AVENUE,1490486400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_43484bcf3562,Sungard AS Thornton,CO,39.84749,-104.98069,contains,0.0,24,15584850.0,386491.1,386490.7,9.55,Commercial,500 EAST 84TH AVENUE,1337212800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_f11fcbc90179,MDC Nogales,AZ,31.335472,-110.943007,nearest,11.540686502582,121,11965499.0,2685.1,2685.119,4.43,Residential,115 NORTH SONOITA AVENUE,1167609600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_573a60c3563b,T5@SiliconValley,CA,37.50998,-122.00116,contains,0.0,16,15903744.0,131328.2,131328.1,6.51,Industrial,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_3933c406bf5d,T5@Portland,OR,45.555268,-122.940007,none,,0,,,,,,,,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_4df3eadcb5ae,T5@Charlotte,NC,35.250449,-81.395098,contains,0.0,3,4484625.0,150928.3,150213.3,,Industrial,131 RIVERSIDE COURT,1511913600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_5ae368e148c6,T5@Atlanta,GA,33.76344,-84.60484,nearest,147.96648389288347,2,4556439.0,59179.9,58678.89,,Industrial,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_0440ca675a9b,T5@Augusta,GA,33.438755,-82.157946,nearest,0.5570300370630226,1,51322128.0,578.8,581.2433,,Government,,1705708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_2664bd7e8ca0,DC Host Sheridan,WY,44.784169,-106.940957,contains,0.0,38,3337676.0,7616.5,7614.796,,Commercial,,1530144000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_5148f9e54a98,EXA Datacenter New York,NY,40.717729,-74.008306,contains,0.0,25,7730764.0,63885.5,63845.47,69.18,Commercial,60 HUDSON STREET,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_944ea7a6b67d,Lumen Tulsa 1,OK,36.15682,-95.993421,contains,0.0,22,7110047.0,55877.4,55877.34,10.2,Unclassified,,1222992000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_853509ea17b3,Foremost Dallas,TX,32.933377,-96.808683,contains,0.0,101,29886456.0,16413.6,16413.64,36.8,Commercial,5757 ALPHA ROAD,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_f6ebe4e52512,Foremost Corpus Christi,TX,27.795751,-97.397393,nearest,7.375633825246476,14,28710428.0,28173.0,28172.98,18.1,Commercial,,1312502400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_8369073e1b95,Foremost San Antonio,TX,29.42938,-98.487309,nearest,9.021557662443739,31,28793409.0,39025.2,39025.14,10.63,Commercial,301 BROADWAY,1351728000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_1621122fb560,Foremost Harlingen,TX,26.192979,-97.690638,nearest,3.941934292660962,76,7227218.0,12102.5,12008.17,,Commercial,513 E JACKSON AVE,1588377600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_53e829a00936,Spin Servers DAL1,TX,32.783697,-96.79467,contains,0.0,5,29799666.0,39811.4,39811.39,18.63,Commercial,2020 LIVE OAK ST,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_f5141a487f0e,AUBix Auburn,AL,32.600874,-85.513055,contains,0.0,11,15073847.0,44807.0,44792.62,,Unclassified,,1698796800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_bf02966eb419,RagingWire CH1 - NTT,IL,41.988567,-88.01368,nearest,27.851128135906606,18,34580935.0,4184.1,4184.105,9.04,Residential,401 PIERCE ROAD,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_ca7d33cf6c31,Segra Kannapolis,NC,35.50515,-80.62272,contains,0.0,24,52579282.0,51813.7,51773.71,,Industrial,465 CHARLES BABBAGE LANE,1642896000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_e8eb1c059cb6,CENTRA CMH01 - Columbus Ohio (180 E Broad),OH,39.962785,-82.996184,nearest,22.799293496466564,26,9765568.0,36355.1,36355.08,22.04,Assembly,100 BROAD STREET,1301616000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_47dd6e6f269c,BluegrassNet Louisville,KY,38.241182,-85.74932,contains,0.0,51,14253192.0,11502.3,11496.54,3.57,Residential,321 E BRECKINRIDGE STREET,1309910400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_a5c5c40f19a1,"ark data centers - Boise, ID",ID,43.579984,-116.290797,contains,0.0,12,377764.0,32658.3,32679.91,,Industrial,,1533340800000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,
dc_6fa5cb317f61,"ark data centers - Cleveland, OH",OH,41.361157,-81.632535,nearest,85.51556742338227,7,4004149.0,27578.4,28382.12,,Commercial,7100 EAST PLEASANT VALLEY ROAD,1464566400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_936035203d1f,421 N 6th Ave East,MN,46.795464,-92.095399,nearest,30.535185042635497,46,5852381.0,2309.1,2307.524,,Residential,601 EAST 4TH STREET,1553126400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_a4e4cd6244d3,"ark data centers - Canton,OH",OH,40.832529,-81.431933,contains,0.0,12,1632648.0,18276.4,18576.03,,Commercial,4726 HILLS DALES ROAD NORTHWEST,1525046400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_0140af52d0df,"ark data centers - Youngstown, OH",OH,41.11832,-80.657012,contains,0.0,82,9045897.0,20609.6,20609.59,4.24,Commercial,1343 BELMONT AVENUE,1221091200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_3b664e26d6e9,"ark data centers - Pittsburgh, PA",PA,40.752216,-79.637268,nearest,114.45827173862418,3,6002710.0,27093.2,28068.88,,Industrial,,1424995200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_e744de60a17b,US Signal MN01 - Minneapolis,MN,44.877094,-93.407686,contains,0.0,8,11606613.0,40881.8,40850.1,7.51,Industrial,10246 WEST 70TH STREET,1335744000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_75d783969484,US Signal WI02 - Madison,WI,42.994734,-89.423274,contains,0.0,5,4269460.0,50724.2,50732.33,,Commercial,,1465948800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_d647f52dca93,US Signal IA01 - Des Moines,IA,41.620242,-93.853996,nearest,4.668213662564066,18,1079409.0,14992.5,14982.36,,Industrial,390 NORTHEAST ALICES ROAD,1565654400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_8bf50b2ebca9,US Signal AZ01 - Phoenix,AZ,33.355173,-111.826816,contains,0.0,27,4260735.0,15833.3,15634.64,,Industrial,1655 WEST SUNRISE BOULEVARD,1507507200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,
dc_4126490726b2,EdgeConneX Chicago (EDCCHI02),IL,42.001364,-87.952626,contains,0.0,14,34586326.0,65844.5,65844.44,8.17,Industrial,2021 LUNT AVENUE,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_2ce078333a5c,Cogent New Orleans,LA,29.949305,-90.070038,nearest,5.789882771558155,28,10198849.0,50070.8,50070.64,60.6,Commercial,,1343865600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,True
dc_9edcf95c820e,Digital Realty CHI (9333 Grand Ave),IL,41.926884,-87.859119,contains,0.0,7,34545731.0,269672.3,269672.2,11.1,Industrial,9333 GRAND AVENUE,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_4ad3f9c6b136,Digital Realty CHI (9355 Grand Ave),IL,41.927658,-87.859333,contains,0.0,5,34545731.0,269672.3,269672.2,11.1,Industrial,9333 GRAND AVENUE,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_7d5258421dfa,Digital Realty CHI (9377 Grand Ave),IL,41.928621,-87.85877,contains,0.0,15,34546781.0,101785.6,101785.5,10.47,Industrial,9377 GRAND AVENUE,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_c73e00e9ed81,Equinix AT4 - Atlanta,GA,33.895445,-84.453611,contains,0.0,17,17390944.0,47134.2,47134.1,15.53,Commercial,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_d9001f9c6c9e,EdgeCore Phoenix,AZ,33.34404,-111.61957,none,,0,,,,,,,,D,True,False,,
dc_3f9dc02dbec2,tzulo Chicago,IL,41.876203,-87.631496,contains,0.0,26,34139019.0,37120.7,37120.71,39.43,Commercial,119 WEST VAN BUREN STREET,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_1a05036564f4,SD / Comsat Southbury Ground Station,CT,41.451602,-73.28939,contains,0.0,5,121191.0,12085.1,12081.49,,Commercial,2120 RIVER ROAD,1552435200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_54b3ef0880ca,SD / Comsat Santa Paula Ground Station,CA,34.41322,-119.07955,nearest,194.60853666788307,1,7682083.0,1252.5,1324.056,,Agriculture,,1533686400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
